50;10.409178613832427;75.1212968405392;205.41340206453884;270.50366;37.38459
100;10.684401399535169;74.67647087614428;205.41703832978084;270.50366;37.38459
150;10.960333392206834;74.162141421027;205.4205427585145;270.50366;37.38459
200;11.236910763238818;74.0;205.42392721602212;270.50366;37.38459
250;11.815986578803049;74.41999998688698;205.429518174955;270.50366;37.38459
300;12.15764126128989;74.7531999805212;205.432766266155;270.50366;37.38459
350;12.49402628177733;75.00133597911214;205.43296169342307;270.50366;37.38459
400;12.825615578624781;75.16610926093821;205.43319620495825;270.61157;37.27677
450;13.152839928497151;75.24918707874468;205.43350888379368;270.71948;37.27677
500;13.47609217650772;75.25220334025373;205.4338215626291;270.71948;37.27677
550;13.795726663400258;75.17675927506424;205.43432964477708;271.15112;37.27677
600;14.11204336211163;75.02442408821369;205.435579888934;272.8777;37.168953
650;14.425224812427208;74.79673560066871;205.43831064216326;276.2229;36.73768
700;14.735202693445927;74.49520087700593;205.44331987230902;281.40112;35.76731
750;15.04145191625713;74.1212968405392;205.45594507090993;288.51953;34.581306
800;15.343723789287731;74.0;205.47707634057858;292.29565;33.934395
850;15.917899613820069;74.41999998688698;205.6294407921147;294.02222;33.934395
900;16.25388940207376;74.7531999805212;205.72460849602217;298.1228;34.36567
950;16.581208706147066;75.00133597911214;205.82477673992585;302.22314;34.36567
1000;16.89960464191814;75.16610926093821;205.93101391917511;306.32373;34.042213
1050;17.209066030487882;75.24918707874468;206.04382386344398;309.3452;33.826576
1100;17.509210375711547;75.25220334025373;206.1639652993076;313.33765;33.61094
1150;17.799365995887136;75.17675927506424;206.29225198854496;318.0852;33.179665
1200;18.07929850220531;75.02442408821369;206.42891046274184;321.43042;32.964027
1250;18.34899487831816;75.0;206.5738972052681;324.12817;32.64057
1300;18.664056730931335;75.0;206.81251828497244;326.93384;32.209297
1350;18.997892181101655;75.41999998688698;207.22742401976754;330.38696;31.885845
1400;19.190456161592337;75.7531999805212;207.4772724532762;336.21216;31.885845
1450;19.372748522896977;76.00133597911214;207.7291171601377;343.97607;31.885845
1500;19.543067685382113;76.16610926093821;207.9833872405343;350.0161;31.993662
1550;19.701060743388744;76.24918707874468;208.24007548349283;353.25342;31.993662
1600;19.84721518813565;76.25220334025373;208.49903032207766;354.65625;32.10148
1650;19.982596494505707;76.17675927506424;208.76004776274186;354.65625;32.10148
1700;20.10817424467031;76.02442408821369;209.02294217135238;354.65625;32.10148
1750;20.224908576637603;76.0;209.28753719730912;354.54834;32.10148
1800;20.36722357568361;76.41999998688698;209.85372383971063;353.68506;31.993662
1850;20.447968999588355;76.7531999805212;210.18815961034545;353.1455;31.993662
1900;20.52456636142039;77.00133597911214;210.51778454733673;353.0376;31.993662
1950;20.59738898665747;77.16610926093821;210.84303162558624;353.0376;31.993662
2000;20.66677660149415;77.24918707874468;211.16429485226587;353.0376;31.993662
2050;20.73303835677637;77.25220334025373;211.48193277391246;353.0376;31.993662
2100;20.796455579782062;77.17675927506424;211.7962716678839;353.0376;31.993662
2150;20.856507094646453;77.02442408821369;212.10769222256465;354.76416;31.885845
2200;20.912989417560617;76.79673560066871;212.41649874100187;355.95117;31.885845
2250;20.966106803976295;76.49520087700593;212.72293466321133;356.167;31.885845
2300;21.0161620980901;76.1212968405392;213.02721334279136;356.167;31.885845
2350;21.06343088812889;76.0;213.329528931522;356.167;31.885845
2400;21.128526629256683;76.41999998688698;213.93129066184358;356.167;31.885845
2450;21.165592346190103;76.7531999805212;214.28528702090753;356.59863;31.885845
2500;21.200767548919153;77.00133597911214;214.63286268622613;356.81445;31.778028
